Zip Code,City,State,Metro,CountyName,SizeRank,Rent per Square Foot,Price per Sqft,Rent Based Estimate,Sale Based Estimate,Exact Average,Abodu Estimate
27834,Greenville,NC,Greenville,Pitt County,232,0.68,66,"29,376",29700,"29,538","$30,000 "
90201,Bell,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,233,2.048,372,"88,474",167400,"127,937","$130,000 "
92101,San Diego,CA,San Diego-Carlsbad,San Diego County,234,2.71,581,"117,072",261450,"189,261","$190,000 "
10457,New York,NY,New York-Newark-Jersey City,Bronx County,235,1.388,,"59,962",,"59,962","$60,000 "
92109,San Diego,CA,San Diego-Carlsbad,San Diego County,236,2.59,663,"111,888",298350,"205,119","$210,000 "
32256,Jacksonville,FL,Jacksonville,Duval County,237,0.906,126,"39,139",56700,"47,920","$50,000 "
32822,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,238,1.116,132,"48,211",59400,"53,806","$50,000 "
90004,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,239,2.744,817,"118,541",367650,"243,095","$240,000 "
7093,West New York,NJ,New York-Newark-Jersey City,Hudson County,240,1.756,290,"75,859",130500,"103,180","$100,000 "
38401,Columbia,TN,Nashville-Davidson--Murfreesboro--Franklin,Maury County,241,0.846,123,"36,547",55350,"45,949","$50,000 "
33186,The Crossings,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,242,1.316,183,"56,851",82350,"69,601","$70,000 "
48103,Ann Arbor,MI,Ann Arbor,Washtenaw County,243,1.448,192,"62,554",86400,"74,477","$70,000 "
30062,Marietta,GA,Atlanta-Sandy Springs-Roswell,Cobb County,244,0.91,155,"39,312",69750,"54,531","$50,000 "
75206,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,245,1.492,244,"64,454",109800,"87,127","$90,000 "
90706,Bellflower,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,246,1.876,376,"81,043",169200,"125,122","$130,000 "
30331,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,247,0.786,86,"33,955",38700,"36,328","$40,000 "
2155,Medford,MA,Boston-Cambridge-Newton,Middlesex County,248,1.77,408,"76,464",183600,"130,032","$130,000 "
80634,Greeley,CO,Greeley,Weld County,249,0.888,209,"38,362",94050,"66,206","$70,000 "
43026,Hilliard,OH,Columbus,Franklin County,250,0.994,137,"42,941",61650,"52,295","$50,000 "
10701,Yonkers,NY,New York-Newark-Jersey City,Westchester County,251,1.796,295,"77,587",132750,"105,169","$110,000 "
75217,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,252,1.022,105,"44,150",47250,"45,700","$50,000 "
29072,Lexington,SC,Columbia,Lexington County,253,0.816,103,"35,251",46350,"40,801","$40,000 "
91342,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,254,1.85,342,"79,920",153900,"116,910","$120,000 "
37130,Murfreesboro,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,255,0.84,128,"36,288",57600,"46,944","$50,000 "
95123,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,256,2.338,622,"101,002",279900,"190,451","$190,000 "
33012,Hialeah,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,257,1.488,176,"64,282",79200,"71,741","$70,000 "
60626,Chicago,IL,Chicago-Naperville-Elgin,Cook County,258,1.322,225,"57,110",101250,"79,180","$80,000 "
92335,Fontana,CA,Riverside-San Bernardino-Ontario,San Bernardino County,259,1.414,260,"61,085",117000,"89,042","$90,000 "
11372,New York,NY,New York-Newark-Jersey City,Queens County,260,2.078,579,"89,770",260550,"175,160","$180,000 "
60649,Chicago,IL,Chicago-Naperville-Elgin,Cook County,261,1.064,82,"45,965",36900,"41,432","$40,000 "
92021,El Cajon,CA,San Diego-Carlsbad,San Diego County,262,1.634,310,"70,589",139500,"105,044","$110,000 "
23454,Virginia Beach,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,263,0.982,170,"42,422",76500,"59,461","$60,000 "
93065,Simi Valley,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,264,1.628,338,"70,330",152100,"111,215","$110,000 "
33063,Margate,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,265,1.286,160,"55,555",72000,"63,778","$60,000 "
22193,Woodbridge,VA,Washington-Arlington-Alexandria,Prince William County,266,1.27,212,"54,864",95400,"75,132","$80,000 "
32174,Ormond Beach,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,267,0.926,133,"40,003",59850,"49,927","$50,000 "
44130,Parma Heights,OH,Cleveland-Elyria,Cuyahoga County,268,0.892,100,"38,534",45000,"41,767","$40,000 "
48185,Westland,MI,Detroit-Warren-Dearborn,Wayne County,269,0.964,118,"41,645",53100,"47,372","$50,000 "
92627,Costa Mesa,CA,Los Angeles-Long Beach-Anaheim,Orange County,270,2.416,557,"104,371",250650,"177,511","$180,000 "
72401,Jonesboro,AR,Jonesboro,Craighead County,271,0.676,74,"29,203",33300,"31,252","$30,000 "
27858,Greenville,NC,Greenville,Pitt County,272,0.716,88,"30,931",39600,"35,266","$40,000 "
20001,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,273,2.784,618,"120,269",278100,"199,184","$200,000 "
2360,Plymouth,MA,Boston-Cambridge-Newton,Plymouth County,274,1.25,220,"54,000",99000,"76,500","$80,000 "
33027,Miramar,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,275,1.206,167,"52,099",75150,"63,625","$60,000 "
33311,Fort Lauderdale,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,276,1.374,,"59,357",,"59,357","$60,000 "
20878,Gaithersburg,MD,Washington-Arlington-Alexandria,Montgomery County,277,1.32,270,"57,024",121500,"89,262","$90,000 "
23666,Hampton,VA,Virginia Beach-Norfolk-Newport News,Hampton City,278,0.842,116,"36,374",52200,"44,287","$40,000 "
33064,Pompano Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,279,1.486,192,"64,195",86400,"75,298","$80,000 "
30022,Johns Creek,GA,Atlanta-Sandy Springs-Roswell,Fulton County,280,0.906,158,"39,139",71100,"55,120","$60,000 "
85705,Tucson,AZ,Tucson,Pima County,281,0.906,117,"39,139",52650,"45,895","$50,000 "
87121,Albuquerque,NM,Albuquerque,Bernalillo County,282,0.752,116,"32,486",52200,"42,343","$40,000 "
34953,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie County,283,0.892,128,"38,534",57600,"48,067","$50,000 "
11218,New York,NY,New York-Newark-Jersey City,Kings County,284,1.828,770,"78,970",346500,"212,735","$210,000 "
90011,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,285,2.186,343,"94,435",154350,"124,393","$120,000 "
8831,Monroe,NJ,New York-Newark-Jersey City,Middlesex County,286,1.242,188,"53,654",84600,"69,127","$70,000 "
20019,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,287,1.882,295,"81,302",132750,"107,026","$110,000 "
11223,New York,NY,New York-Newark-Jersey City,Kings County,288,1.486,678,"64,195",305100,"184,648","$180,000 "
20147,Ashburn,VA,Washington-Arlington-Alexandria,Loudoun County,289,1.174,239,"50,717",107550,"79,133","$80,000 "
43701,Zanesville,OH,Zanesville,Muskingum County,290,0.73,88,"31,536",39600,"35,568","$40,000 "
91710,Chino,CA,Riverside-San Bernardino-Ontario,San Bernardino County,291,1.428,297,"61,690",133650,"97,670","$100,000 "
90025,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,292,2.684,670,"115,949",301500,"208,724","$210,000 "
90027,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,293,2.742,805,"118,454",362250,"240,352","$240,000 "
44077,Painesville,OH,Cleveland-Elyria,Lake County,294,0.77,94,"33,264",42300,"37,782","$40,000 "
10021,New York,NY,New York-Newark-Jersey City,New York County,295,5.01,1398,"216,432",629100,"422,766","$420,000 "
55901,Rochester,MN,Rochester,Olmsted County,296,1.156,202,"49,939",90900,"70,420","$70,000 "
58103,Fargo,ND,Fargo,Cass County,297,1.024,151,"44,237",67950,"56,093","$60,000 "
94544,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,298,2.328,513,"100,570",230850,"165,710","$170,000 "
60616,Chicago,IL,Chicago-Naperville-Elgin,Cook County,299,1.492,247,"64,454",111150,"87,802","$90,000 "
30004,Milton,GA,Atlanta-Sandy Springs-Roswell,Fulton County,300,0.932,165,"40,262",74250,"57,256","$60,000 "
29730,Rock Hill,SC,Charlotte-Concord-Gastonia,York County,301,0.772,,"33,350",,"33,350","$30,000 "
77082,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,302,0.81,93,"34,992",41850,"38,421","$40,000 "
43228,Columbus,OH,Columbus,Franklin County,303,0.908,110,"39,226",49500,"44,363","$40,000 "
37128,Murfreesboro,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,304,0.84,137,"36,288",61650,"48,969","$50,000 "
97402,Eugene,OR,Eugene,Lane County,305,1.082,199,"46,742",89550,"68,146","$70,000 "
27713,Durham,NC,Durham-Chapel Hill,Durham County,306,0.854,138,"36,893",62100,"49,496","$50,000 "
19124,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,307,0.926,81,"40,003",36450,"38,227","$40,000 "
35242,Hoover,AL,Birmingham-Hoover,Jefferson County,308,1.188,143,"51,322",64350,"57,836","$60,000 "
30127,Powder Springs,GA,Atlanta-Sandy Springs-Roswell,Cobb County,309,0.798,114,"34,474",51300,"42,887","$40,000 "
33313,Lauderhill,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,310,1.278,85,"55,210",38250,"46,730","$50,000 "
71913,Hot Springs,AR,Hot Springs,Garland County,311,0.706,88,"30,499",39600,"35,050","$40,000 "
95051,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,312,2.664,1017,"115,085",457650,"286,367","$290,000 "
80525,Fort Collins,CO,Fort Collins,Larimer County,313,0.964,233,"41,645",104850,"73,247","$70,000 "
93727,Fresno,CA,Fresno,Fresno County,314,0.856,151,"36,979",67950,"52,465","$50,000 "
29464,Mount Pleasant,SC,Charleston-North Charleston,Charleston County,315,1.322,243,"57,110",109350,"83,230","$80,000 "
27703,Durham,NC,Durham-Chapel Hill,Durham County,316,0.85,117,"36,720",52650,"44,685","$40,000 "
77840,College Station,TX,College Station-Bryan,Brazos County,317,0.936,125,"40,435",56250,"48,343","$50,000 "
75150,Mesquite,TX,Dallas-Fort Worth-Arlington,Dallas County,318,0.954,114,"41,213",51300,"46,256","$50,000 "
80015,Aurora,CO,Denver-Aurora-Lakewood,Arapahoe County,319,1.196,212,"51,667",95400,"73,534","$70,000 "
23223,Richmond,VA,Richmond,Richmond City,320,0.882,110,"38,102",49500,"43,801","$40,000 "
90731,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,321,2.072,440,"89,510",198000,"143,755","$140,000 "
27284,Kernersville,NC,Winston-Salem,Forsyth County,322,0.718,101,"31,018",45450,"38,234","$40,000 "
23452,Virginia Beach,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,323,0.97,153,"41,904",68850,"55,377","$60,000 "
91335,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,324,2.048,392,"88,474",176400,"132,437","$130,000 "
95687,Vacaville,CA,Vallejo-Fairfield,Solano County,325,1.344,266,"58,061",119700,"88,880","$90,000 "
32225,Jacksonville,FL,Jacksonville,Duval County,326,0.842,133,"36,374",59850,"48,112","$50,000 "
43068,Reynoldsburg,OH,Columbus,Franklin County,327,0.848,109,"36,634",49050,"42,842","$40,000 "
98115,Seattle,WA,Seattle-Tacoma-Bellevue,King County,328,1.698,488,"73,354",219600,"146,477","$150,000 "
42101,Bowling Green,KY,Bowling Green,Warren County,329,0.72,97,"31,104",43650,"37,377","$40,000 "
60622,Chicago,IL,Chicago-Naperville-Elgin,Cook County,330,1.744,449,"75,341",202050,"138,695","$140,000 "
85251,Scottsdale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,331,1.258,221,"54,346",99450,"76,898","$80,000 "
40601,Frankfort,KY,Frankfort,Franklin County,332,2.338,334,"101,002",150300,"125,651","$130,000 "
7087,Union City,NJ,New York-Newark-Jersey City,Hudson County,333,1.916,267,"82,771",120150,"101,461","$100,000 "
77007,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,334,1.274,192,"55,037",86400,"70,718","$70,000 "
73160,Moore,OK,Oklahoma City,Cleveland County,335,0.774,95,"33,437",42750,"38,093","$40,000 "
33319,Lauderhill,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,336,1.192,95,"51,494",42750,"47,122","$50,000 "
63123,Affton,MO,St. Louis,Saint Louis County,337,1.018,139,"43,978",62550,"53,264","$50,000 "
98682,Vancouver,WA,Portland-Vancouver-Hillsboro,Clark County,338,1.116,207,"48,211",93150,"70,681","$70,000 "
93536,Lancaster,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,339,1.064,174,"45,965",78300,"62,132","$60,000 "
21215,Baltimore,MD,Baltimore-Columbia-Towson,Baltimore City,340,1.008,91,"43,546",40950,"42,248","$40,000 "
93550,Palmdale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,341,1.246,186,"53,827",83700,"68,764","$70,000 "
78501,McAllen,TX,McAllen-Edinburg-Mission,Hidalgo County,342,0.758,78,"32,746",35100,"33,923","$30,000 "
11208,New York,NY,New York-Newark-Jersey City,Kings County,343,1.772,387,"76,550",174150,"125,350","$130,000 "
94509,Antioch,CA,San Francisco-Oakland-Hayward,Contra Costa County,344,1.504,265,"64,973",119250,"92,111","$90,000 "
37064,Franklin,TN,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,345,1.056,192,"45,619",86400,"66,010","$70,000 "
77057,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,346,1.278,153,"55,210",68850,"62,030","$60,000 "
60615,Chicago,IL,Chicago-Naperville-Elgin,Cook County,347,1.27,251,"54,864",112950,"83,907","$80,000 "
32828,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,348,0.862,138,"37,238",62100,"49,669","$50,000 "
45601,Chillicothe,OH,Chillicothe,Ross County,349,0.782,90,"33,782",40500,"37,141","$40,000 "
95035,Milpitas,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,350,2.254,703,"97,373",316350,"206,861","$210,000 "
93535,Lancaster,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,351,1.158,160,"50,026",72000,"61,013","$60,000 "
14221,Amherst,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,352,1.022,131,"44,150",58950,"51,550","$50,000 "
94568,Dublin,CA,San Francisco-Oakland-Hayward,Alameda County,353,1.904,510,"82,253",229500,"155,876","$160,000 "
19446,Lansdale,PA,Philadelphia-Camden-Wilmington,Montgomery County,354,1.05,165,"45,360",74250,"59,805","$60,000 "
85142,Queen Creek,AZ,Phoenix-Mesa-Scottsdale,Pinal County,355,0.734,139,"31,709",62550,"47,129","$50,000 "
76116,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,356,1.006,122,"43,459",54900,"49,180","$50,000 "
23451,Virginia Beach,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,357,1.204,233,"52,013",104850,"78,431","$80,000 "
21122,Pasadena,MD,Baltimore-Columbia-Towson,Anne Arundel County,358,1.426,224,"61,603",100800,"81,202","$80,000 "
93306,Bakersfield,CA,Bakersfield,Kern County,359,0.862,130,"37,238",58500,"47,869","$50,000 "
94122,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,360,2.932,990,"126,662",445500,"286,081","$290,000 "
78249,San Antonio,TX,San Antonio-New Braunfels,Bexar County,361,0.822,116,"35,510",52200,"43,855","$40,000 "
11225,New York,NY,New York-Newark-Jersey City,Kings County,362,1.418,677,"61,258",304650,"182,954","$180,000 "
14580,Webster,NY,Rochester,Monroe County,363,1.03,116,"44,496",52200,"48,348","$50,000 "
95758,Elk Grove,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,364,1.052,224,"45,446",100800,"73,123","$70,000 "
60641,Chicago,IL,Chicago-Naperville-Elgin,Cook County,365,1.534,232,"66,269",104400,"85,334","$90,000 "
66061,Olathe,KS,Kansas City,Johnson County,366,1.044,149,"45,101",67050,"56,075","$60,000 "
60660,Chicago,IL,Chicago-Naperville-Elgin,Cook County,367,1.438,311,"62,122",139950,"101,036","$100,000 "
33321,Tamarac,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,368,1.238,151,"53,482",67950,"60,716","$60,000 "
2301,Brockton,MA,Boston-Cambridge-Newton,Plymouth County,369,1.326,203,"57,283",91350,"74,317","$70,000 "
75043,Garland,TX,Dallas-Fort Worth-Arlington,Dallas County,370,0.894,115,"38,621",51750,"45,185","$50,000 "
19020,Bensalem,PA,Philadelphia-Camden-Wilmington,Bucks County,371,1.092,161,"47,174",72450,"59,812","$60,000 "
19720,New Castle,DE,Philadelphia-Camden-Wilmington,New Castle County,372,1.046,128,"45,187",57600,"51,394","$50,000 "
30253,McDonough,GA,Atlanta-Sandy Springs-Roswell,Henry County,373,0.706,87,"30,499",39150,"34,825","$30,000 "
60453,Oak Lawn,IL,Chicago-Naperville-Elgin,Cook County,374,1.262,150,"54,518",67500,"61,009","$60,000 "
29445,Goose Creek,SC,Charleston-North Charleston,Berkeley County,375,0.912,120,"39,398",54000,"46,699","$50,000 "
93257,Porterville,CA,Visalia-Porterville,Tulare County,376,0.84,136,"36,288",61200,"48,744","$50,000 "
27707,Durham,NC,Durham-Chapel Hill,Durham County,377,0.932,147,"40,262",66150,"53,206","$50,000 "
37122,Mount Juliet,TN,Nashville-Davidson--Murfreesboro--Franklin,Wilson County,378,0.848,158,"36,634",71100,"53,867","$50,000 "
31419,Savannah,GA,Savannah,Chatham County,379,0.798,99,"34,474",44550,"39,512","$40,000 "
77521,Baytown,TX,Houston-The Woodlands-Sugar Land,Harris County,380,0.836,94,"36,115",42300,"39,208","$40,000 "
19120,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,381,0.942,79,"40,694",35550,"38,122","$40,000 "
93274,Tulare,CA,Visalia-Porterville,Tulare County,382,0.844,139,"36,461",62550,"49,505","$50,000 "
11204,New York,NY,New York-Newark-Jersey City,Kings County,383,1.488,608,"64,282",273600,"168,941","$170,000 "
33467,Greenacres,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,384,1.184,160,"51,149",72000,"61,574","$60,000 "
21222,Dundalk,MD,Baltimore-Columbia-Towson,Baltimore County,385,1.358,128,"58,666",57600,"58,133","$60,000 "
93307,Bakersfield,CA,Bakersfield,Kern County,386,0.944,132,"40,781",59400,"50,090","$50,000 "
93230,Hanford,CA,Hanford-Corcoran,Kings County,387,0.85,142,"36,720",63900,"50,310","$50,000 "
10032,New York,NY,New York-Newark-Jersey City,New York County,388,2.634,730,"113,789",328500,"221,144","$220,000 "
22204,Arlington,VA,Washington-Arlington-Alexandria,Arlington County,389,1.988,373,"85,882",167850,"126,866","$130,000 "
29681,Simpsonville,SC,Greenville-Anderson-Mauldin,Greenville County,390,0.768,112,"33,178",50400,"41,789","$40,000 "
37066,Gallatin,TN,Nashville-Davidson--Murfreesboro--Franklin,Sumner County,391,0.886,155,"38,275",69750,"54,013","$50,000 "
93309,Bakersfield,CA,Bakersfield,Kern County,392,0.882,137,"38,102",61650,"49,876","$50,000 "
85282,Tempe,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,393,0.974,170,"42,077",76500,"59,288","$60,000 "
46143,Greenwood,IN,Indianapolis-Carmel-Anderson,Johnson County,394,0.734,103,"31,709",46350,"39,029","$40,000 "
20874,Germantown,MD,Washington-Arlington-Alexandria,Montgomery County,395,1.352,219,"58,406",98550,"78,478","$80,000 "
11219,New York,NY,New York-Newark-Jersey City,Kings County,396,1.59,593,"68,688",266850,"167,769","$170,000 "
75002,Allen,TX,Dallas-Fort Worth-Arlington,Collin County,397,0.866,132,"37,411",59400,"48,406","$50,000 "
32246,Jacksonville,FL,Jacksonville,Duval County,398,0.908,127,"39,226",57150,"48,188","$50,000 "
38655,Oxford,MS,Oxford,Lafayette County,399,0.858,119,"37,066",53550,"45,308","$50,000 "
92630,Lake Forest,CA,Los Angeles-Long Beach-Anaheim,Orange County,400,1.894,397,"81,821",178650,"130,235","$130,000 "
31088,Warner Robins,GA,Warner Robins,Houston County,401,0.658,79,"28,426",35550,"31,988","$30,000 "
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,402,2.114,466,"91,325",209700,"150,512","$150,000 "
98133,Shoreline,WA,Seattle-Tacoma-Bellevue,King County,403,1.594,376,"68,861",169200,"119,030","$120,000 "
90802,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,404,2.506,468,"108,259",210600,"159,430","$160,000 "
29223,Columbia,SC,Columbia,Richland County,405,0.698,86,"30,154",38700,"34,427","$30,000 "
60056,Mount Prospect,IL,Chicago-Naperville-Elgin,Cook County,406,1.394,208,"60,221",93600,"76,910","$80,000 "
33157,Village of Palmetto Bay,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,407,1.284,184,"55,469",82800,"69,134","$70,000 "
