RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Rent per Square Foot,Price per Sqft,Rent Based Estimate,Sale Based Estimate,Exact Average,Abodu Estimate
90638,75035,Frisco,TX,Dallas-Fort Worth-Arlington,Collin County,228,0.826,136,"39,252",67320,"53,286","50,000"
96477,91730,Rancho Cucamonga,CA,Riverside-San Bernardino-Ontario,San Bernardino County,229,1.52,301,"72,230",148995,"110,613","110,000"
71895,32244,Jacksonville,FL,Jacksonville,Duval County,230,0.77,100,"36,590",49500,"43,045","40,000"
84629,60628,Chicago,IL,Chicago-Naperville-Elgin,Cook County,231,1.282,,"60,921",,"60,921","60,000"
69533,27834,Greenville,NC,Greenville,Pitt County,232,0.68,66,"32,314",32670,"32,492","30,000"
96083,90201,Bell,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,233,2.048,372,"97,321",184140,"140,730","140,000"
96643,92101,San Diego,CA,San Diego-Carlsbad,San Diego County,234,2.71,581,"128,779",287595,"208,187","210,000"
61797,10457,New York,NY,New York-Newark-Jersey City,Bronx County,235,1.388,,"65,958",,"65,958","70,000"
96651,92109,San Diego,CA,San Diego-Carlsbad,San Diego County,236,2.59,663,"123,077",328185,"225,631","230,000"
71902,32256,Jacksonville,FL,Jacksonville,Duval County,237,0.906,126,"43,053",62370,"52,712","50,000"
72247,32822,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,238,1.116,132,"53,032",65340,"59,186","60,000"
95985,90004,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,239,2.744,817,"130,395",404415,"267,405","270,000"
60599,7093,West New York,NJ,New York-Newark-Jersey City,Hudson County,240,1.756,290,"83,445",143550,"113,498","110,000"
74815,38401,Columbia,TN,Nashville-Davidson--Murfreesboro--Franklin,Maury County,241,0.846,123,"40,202",60885,"50,543","50,000"
72488,33186,The Crossings,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,242,1.316,183,"62,536",90585,"76,561","80,000"
78975,48103,Ann Arbor,MI,Ann Arbor,Washtenaw County,243,1.448,192,"68,809",95040,"81,924","80,000"
70842,30062,Marietta,GA,Atlanta-Sandy Springs-Roswell,Cobb County,244,0.91,155,"43,243",76725,"59,984","60,000"
90759,75206,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,245,1.492,244,"70,900",120780,"95,840","100,000"
96208,90706,Bellflower,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,246,1.876,376,"89,148",186120,"137,634","140,000"
71050,30331,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,247,0.786,86,"37,351",42570,"39,960","40,000"
58666,2155,Medford,MA,Boston-Cambridge-Newton,Middlesex County,248,1.77,408,"84,110",201960,"143,035","140,000"
93490,80634,Greeley,CO,Greeley,Weld County,249,0.888,209,"42,198",103455,"72,826","70,000"
76471,43026,Hilliard,OH,Columbus,Franklin County,250,0.994,137,"47,235",67815,"57,525","60,000"
61895,10701,Yonkers,NY,New York-Newark-Jersey City,Westchester County,251,1.796,295,"85,346",146025,"115,685","120,000"
90769,75217,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,252,1.022,105,"48,565",51975,"50,270","50,000"
70294,29072,Lexington,SC,Columbia,Lexington County,253,0.816,103,"38,776",50985,"44,881","40,000"
96368,91342,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,254,1.85,342,"87,912",169290,"128,601","130,000"
74187,37130,Murfreesboro,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,255,0.84,128,"39,917",63360,"51,638","50,000"
97991,95123,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,256,2.338,622,"111,102",307890,"209,496","210,000"
72350,33012,Hialeah,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,257,1.488,176,"70,710",87120,"78,915","80,000"
84628,60626,Chicago,IL,Chicago-Naperville-Elgin,Cook County,258,1.322,225,"62,821",111375,"87,098","90,000"
96816,92335,Fontana,CA,Riverside-San Bernardino-Ontario,San Bernardino County,259,1.414,260,"67,193",128700,"97,947","100,000"
62084,11372,New York,NY,New York-Newark-Jersey City,Queens County,260,2.078,579,"98,747",286605,"192,676","190,000"
84647,60649,Chicago,IL,Chicago-Naperville-Elgin,Cook County,261,1.064,82,"50,561",40590,"45,576","50,000"
96590,92021,El Cajon,CA,San Diego-Carlsbad,San Diego County,262,1.634,310,"77,648",153450,"115,549","120,000"
67722,23454,Virginia Beach,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,263,0.982,170,"46,665",84150,"65,407","70,000"
97118,93065,Simi Valley,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,264,1.628,338,"77,363",167310,"122,336","120,000"
72392,33063,Margate,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,265,1.286,160,"61,111",79200,"70,155","70,000"
67182,22193,Woodbridge,VA,Washington-Arlington-Alexandria,Prince William County,266,1.27,212,"60,350",104940,"82,645","80,000"
71837,32174,Ormond Beach,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,267,0.926,133,"44,004",65835,"54,919","50,000"
77030,44130,Parma Heights,OH,Cleveland-Elyria,Cuyahoga County,268,0.892,100,"42,388",49500,"45,944","50,000"
79044,48185,Westland,MI,Detroit-Warren-Dearborn,Wayne County,269,0.964,118,"45,809",58410,"52,110","50,000"
96959,92627,Costa Mesa,CA,Los Angeles-Long Beach-Anaheim,Orange County,270,2.416,557,"114,808",275715,"195,262","200,000"
89528,72401,Jonesboro,AR,Jonesboro,Craighead County,271,0.676,74,"32,124",36630,"34,377","30,000"
69555,27858,Greenville,NC,Greenville,Pitt County,272,0.716,88,"34,024",43560,"38,792","40,000"
66125,20001,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,273,2.784,618,"132,296",305910,"219,103","220,000"
58743,2360,Plymouth,MA,Boston-Cambridge-Newton,Plymouth County,274,1.25,220,"59,400",108900,"84,150","80,000"
72365,33027,Miramar,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,275,1.206,167,"57,309",82665,"69,987","70,000"
72530,33311,Fort Lauderdale,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,276,1.374,,"65,292",,"65,292","70,000"
66683,20878,Gaithersburg,MD,Washington-Arlington-Alexandria,Montgomery County,277,1.32,270,"62,726",133650,"98,188","100,000"
67787,23666,Hampton,VA,Virginia Beach-Norfolk-Newport News,Hampton City,278,0.842,116,"40,012",57420,"48,716","50,000"
72393,33064,Pompano Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,279,1.486,192,"70,615",95040,"82,827","80,000"
70808,30022,Johns Creek,GA,Atlanta-Sandy Springs-Roswell,Fulton County,280,0.906,158,"43,053",78210,"60,632","60,000"
95043,85705,Tucson,AZ,Tucson,Pima County,281,0.906,117,"43,053",57915,"50,484","50,000"
95315,87121,Albuquerque,NM,Albuquerque,Bernalillo County,282,0.752,116,"35,735",57420,"46,578","50,000"
73233,34953,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie County,283,0.892,128,"42,388",63360,"52,874","50,000"
62029,11218,New York,NY,New York-Newark-Jersey City,Kings County,284,1.828,770,"86,867",381150,"234,008","230,000"
95992,90011,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,285,2.186,343,"103,879",169785,"136,832","140,000"
61200,8831,Monroe,NJ,New York-Newark-Jersey City,Middlesex County,286,1.242,188,"59,020",93060,"76,040","80,000"
66142,20019,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,287,1.882,295,"89,433",146025,"117,729","120,000"
62034,11223,New York,NY,New York-Newark-Jersey City,Kings County,288,1.486,678,"70,615",335610,"203,112","200,000"
66242,20147,Ashburn,VA,Washington-Arlington-Alexandria,Loudoun County,289,1.174,239,"55,788",118305,"87,047","90,000"
76796,43701,Zanesville,OH,Zanesville,Muskingum County,290,0.73,88,"34,690",43560,"39,125","40,000"
96468,91710,Chino,CA,Riverside-San Bernardino-Ontario,San Bernardino County,291,1.428,297,"67,859",147015,"107,437","110,000"
96006,90025,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,292,2.684,670,"127,544",331650,"229,597","230,000"
96008,90027,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,293,2.742,805,"130,300",398475,"264,387","260,000"
76983,44077,Painesville,OH,Cleveland-Elyria,Lake County,294,0.77,94,"36,590",46530,"41,560","40,000"
61635,10021,New York,NY,New York-Newark-Jersey City,New York County,295,5.01,1398,"238,075",692010,"465,043","470,000"
82474,55901,Rochester,MN,Rochester,Olmsted County,296,1.156,202,"54,933",99990,"77,462","80,000"
83519,58103,Fargo,ND,Fargo,Cass County,297,1.024,151,"48,660",74745,"61,703","60,000"
97751,94544,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,298,2.328,513,"110,627",253935,"182,281","180,000"
84618,60616,Chicago,IL,Chicago-Naperville-Elgin,Cook County,299,1.492,247,"70,900",122265,"96,582","100,000"
70791,30004,Milton,GA,Atlanta-Sandy Springs-Roswell,Fulton County,300,0.932,165,"44,289",81675,"62,982","60,000"
70696,29730,Rock Hill,SC,Charlotte-Concord-Gastonia,York County,301,0.772,,"36,685",,"36,685","40,000"
91731,77082,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,302,0.81,93,"38,491",46035,"42,263","40,000"
76595,43228,Columbus,OH,Columbus,Franklin County,303,0.908,110,"43,148",54450,"48,799","50,000"
74185,37128,Murfreesboro,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,304,0.84,137,"39,917",67815,"53,866","50,000"
99252,97402,Eugene,OR,Eugene,Lane County,305,1.082,199,"51,417",98505,"74,961","70,000"
69497,27713,Durham,NC,Durham-Chapel Hill,Durham County,306,0.854,138,"40,582",68310,"54,446","50,000"
65791,19124,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,307,0.926,81,"44,004",40095,"42,049","40,000"
73409,35242,Hoover,AL,Birmingham-Hoover,Jefferson County,308,1.188,143,"56,454",70785,"63,619","60,000"
70904,30127,Powder Springs,GA,Atlanta-Sandy Springs-Roswell,Cobb County,309,0.798,114,"37,921",56430,"47,175","50,000"
72532,33313,Lauderhill,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,310,1.278,85,"60,731",42075,"51,403","50,000"
89249,71913,Hot Springs,AR,Hot Springs,Garland County,311,0.706,88,"33,549",43560,"38,555","40,000"
97952,95051,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,312,2.664,1017,"126,593",503415,"315,004","320,000"
93449,80525,Fort Collins,CO,Fort Collins,Larimer County,313,0.964,233,"45,809",115335,"80,572","80,000"
97435,93727,Fresno,CA,Fresno,Fresno County,314,0.856,151,"40,677",74745,"57,711","60,000"
70496,29464,Mount Pleasant,SC,Charleston-North Charleston,Charleston County,315,1.322,243,"62,821",120285,"91,553","90,000"
69487,27703,Durham,NC,Durham-Chapel Hill,Durham County,316,0.85,117,"40,392",57915,"49,154","50,000"
92120,77840,College Station,TX,College Station-Bryan,Brazos County,317,0.936,125,"44,479",61875,"53,177","50,000"
90727,75150,Mesquite,TX,Dallas-Fort Worth-Arlington,Dallas County,318,0.954,114,"45,334",56430,"50,882","50,000"
93205,80015,Aurora,CO,Denver-Aurora-Lakewood,Arapahoe County,319,1.196,212,"56,834",104940,"80,887","80,000"
67598,23223,Richmond,VA,Richmond,Richmond City,320,0.882,110,"41,913",54450,"48,181","50,000"
96221,90731,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,321,2.072,440,"98,461",217800,"158,131","160,000"
69275,27284,Kernersville,NC,Winston-Salem,Forsyth County,322,0.718,101,"34,119",49995,"42,057","40,000"
67720,23452,Virginia Beach,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,323,0.97,153,"46,094",75735,"60,915","60,000"
96364,91335,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,324,2.048,392,"97,321",194040,"145,680","150,000"
98378,95687,Vacaville,CA,Vallejo-Fairfield,Solano County,325,1.344,266,"63,867",131670,"97,768","100,000"
71878,32225,Jacksonville,FL,Jacksonville,Duval County,326,0.842,133,"40,012",65835,"52,923","50,000"
76501,43068,Reynoldsburg,OH,Columbus,Franklin County,327,0.848,109,"40,297",53955,"47,126","50,000"
99575,98115,Seattle,WA,Seattle-Tacoma-Bellevue,King County,328,1.698,488,"80,689",241560,"161,124","160,000"
76231,42101,Bowling Green,KY,Bowling Green,Warren County,329,0.72,97,"34,214",48015,"41,115","40,000"
84624,60622,Chicago,IL,Chicago-Naperville-Elgin,Cook County,330,1.744,449,"82,875",222255,"152,565","150,000"
94843,85251,Scottsdale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,331,1.258,221,"59,780",109395,"84,588","80,000"
75755,40601,Frankfort,KY,Frankfort,Franklin County,332,2.338,334,"111,102",165330,"138,216","140,000"
60594,7087,Union City,NJ,New York-Newark-Jersey City,Hudson County,333,1.916,267,"91,048",132165,"111,607","110,000"
91656,77007,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,334,1.274,192,"60,540",95040,"77,790","80,000"
89982,73160,Moore,OK,Oklahoma City,Cleveland County,335,0.774,95,"36,780",47025,"41,903","40,000"
72538,33319,Lauderhill,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,336,1.192,95,"56,644",47025,"51,834","50,000"
85941,63123,Affton,MO,St. Louis,Saint Louis County,337,1.018,139,"48,375",68805,"58,590","60,000"
99961,98682,Vancouver,WA,Portland-Vancouver-Hillsboro,Clark County,338,1.116,207,"53,032",102465,"77,749","80,000"
97319,93536,Lancaster,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,339,1.064,174,"50,561",86130,"68,346","70,000"
66825,21215,Baltimore,MD,Baltimore-Columbia-Towson,Baltimore City,340,1.008,91,"47,900",45045,"46,473","50,000"
97328,93550,Palmdale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,341,1.246,186,"59,210",92070,"75,640","80,000"
92474,78501,McAllen,TX,McAllen-Edinburg-Mission,Hidalgo County,342,0.758,78,"36,020",38610,"37,315","40,000"
62019,11208,New York,NY,New York-Newark-Jersey City,Kings County,343,1.772,387,"84,205",191565,"137,885","140,000"
97717,94509,Antioch,CA,San Francisco-Oakland-Hayward,Contra Costa County,344,1.504,265,"71,470",131175,"101,323","100,000"
74145,37064,Franklin,TN,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,345,1.056,192,"50,181",95040,"72,611","70,000"
91706,77057,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,346,1.278,153,"60,731",75735,"68,233","70,000"
84617,60615,Chicago,IL,Chicago-Naperville-Elgin,Cook County,347,1.27,251,"60,350",124245,"92,298","90,000"
72252,32828,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,348,0.862,138,"40,962",68310,"54,636","50,000"
77698,45601,Chillicothe,OH,Chillicothe,Ross County,349,0.782,90,"37,161",44550,"40,855","40,000"
97940,95035,Milpitas,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,350,2.254,703,"107,110",347985,"227,548","230,000"
97318,93535,Lancaster,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,351,1.158,160,"55,028",79200,"67,114","70,000"
63478,14221,Amherst,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,352,1.022,131,"48,565",64845,"56,705","60,000"
97774,94568,Dublin,CA,San Francisco-Oakland-Hayward,Alameda County,353,1.904,510,"90,478",252450,"171,464","170,000"
65933,19446,Lansdale,PA,Philadelphia-Camden-Wilmington,Montgomery County,354,1.05,165,"49,896",81675,"65,786","70,000"
417444,85142,Queen Creek,AZ,Phoenix-Mesa-Scottsdale,Pinal County,355,0.734,139,"34,880",68805,"51,842","50,000"
91261,76116,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,356,1.006,122,"47,805",60390,"54,098","50,000"
67719,23451,Virginia Beach,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,357,1.204,233,"57,214",115335,"86,275","90,000"
66787,21122,Pasadena,MD,Baltimore-Columbia-Towson,Anne Arundel County,358,1.426,224,"67,764",110880,"89,322","90,000"
97222,93306,Bakersfield,CA,Bakersfield,Kern County,359,0.862,130,"40,962",64350,"52,656","50,000"
97576,94122,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,360,2.932,990,"139,329",490050,"314,689","310,000"
92345,78249,San Antonio,TX,San Antonio-New Braunfels,Bexar County,361,0.822,116,"39,061",57420,"48,241","50,000"
62036,11225,New York,NY,New York-Newark-Jersey City,Kings County,362,1.418,677,"67,383",335115,"201,249","200,000"
63615,14580,Webster,NY,Rochester,Monroe County,363,1.03,116,"48,946",57420,"53,183","50,000"
98413,95758,Elk Grove,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,364,1.052,224,"49,991",110880,"80,436","80,000"
84641,60641,Chicago,IL,Chicago-Naperville-Elgin,Cook County,365,1.534,232,"72,896",114840,"93,868","90,000"
87073,66061,Olathe,KS,Kansas City,Johnson County,366,1.044,149,"49,611",73755,"61,683","60,000"
84656,60660,Chicago,IL,Chicago-Naperville-Elgin,Cook County,367,1.438,311,"68,334",153945,"111,139","110,000"
72540,33321,Tamarac,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,368,1.238,151,"58,830",74745,"66,787","70,000"
58710,2301,Brockton,MA,Boston-Cambridge-Newton,Plymouth County,369,1.326,203,"63,012",100485,"81,748","80,000"
90645,75043,Garland,TX,Dallas-Fort Worth-Arlington,Dallas County,370,0.894,115,"42,483",56925,"49,704","50,000"
65701,19020,Bensalem,PA,Philadelphia-Camden-Wilmington,Bucks County,371,1.092,161,"51,892",79695,"65,793","70,000"
66043,19720,New Castle,DE,Philadelphia-Camden-Wilmington,New Castle County,372,1.046,128,"49,706",63360,"56,533","60,000"
70984,30253,McDonough,GA,Atlanta-Sandy Springs-Roswell,Henry County,373,0.706,87,"33,549",43065,"38,307","40,000"
84504,60453,Oak Lawn,IL,Chicago-Naperville-Elgin,Cook County,374,1.262,150,"59,970",74250,"67,110","70,000"
70482,29445,Goose Creek,SC,Charleston-North Charleston,Berkeley County,375,0.912,120,"43,338",59400,"51,369","50,000"
97189,93257,Porterville,CA,Visalia-Porterville,Tulare County,376,0.84,136,"39,917",67320,"53,618","50,000"
69491,27707,Durham,NC,Durham-Chapel Hill,Durham County,377,0.932,147,"44,289",72765,"58,527","60,000"
74183,37122,Mount Juliet,TN,Nashville-Davidson--Murfreesboro--Franklin,Wilson County,378,0.848,158,"40,297",78210,"59,253","60,000"
71532,31419,Savannah,GA,Savannah,Chatham County,379,0.798,99,"37,921",49005,"43,463","40,000"
92003,77521,Baytown,TX,Houston-The Woodlands-Sugar Land,Harris County,380,0.836,94,"39,727",46530,"43,128","40,000"
65787,19120,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,381,0.942,79,"44,764",39105,"41,934","40,000"
97202,93274,Tulare,CA,Visalia-Porterville,Tulare County,382,0.844,139,"40,107",68805,"54,456","50,000"
62015,11204,New York,NY,New York-Newark-Jersey City,Kings County,383,1.488,608,"70,710",300960,"185,835","190,000"
72626,33467,Greenacres,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,384,1.184,160,"56,264",79200,"67,732","70,000"
66832,21222,Dundalk,MD,Baltimore-Columbia-Towson,Baltimore County,385,1.358,128,"64,532",63360,"63,946","60,000"
97223,93307,Bakersfield,CA,Bakersfield,Kern County,386,0.944,132,"44,859",65340,"55,099","60,000"
97167,93230,Hanford,CA,Hanford-Corcoran,Kings County,387,0.85,142,"40,392",70290,"55,341","60,000"
61646,10032,New York,NY,New York-Newark-Jersey City,New York County,388,2.634,730,"125,168",361350,"243,259","240,000"
67189,22204,Arlington,VA,Washington-Arlington-Alexandria,Arlington County,389,1.988,373,"94,470",184635,"139,552","140,000"
70658,29681,Simpsonville,SC,Greenville-Anderson-Mauldin,Greenville County,390,0.768,112,"36,495",55440,"45,968","50,000"
74147,37066,Gallatin,TN,Nashville-Davidson--Murfreesboro--Franklin,Sumner County,391,0.886,155,"42,103",76725,"59,414","60,000"
97225,93309,Bakersfield,CA,Bakersfield,Kern County,392,0.882,137,"41,913",67815,"54,864","50,000"
94871,85282,Tempe,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,393,0.974,170,"46,284",84150,"65,217","70,000"
